AUSPRAEGUNG,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,DATE
Kleine Olympiahalle,181400.0,130600.0,,38.9,29776.0,2018-09-01
Kleine Olympiahalle,2270.0,4969.0,-98.75,-54.32,29390.0,2018-10-01
Kleine Olympiahalle,2900.0,2560.0,27.75,13.28,29439.0,2018-11-01
Kleine Olympiahalle,1900.0,2850.0,-34.48,-33.33,29303.0,2018-12-01
Kleine Olympiahalle,5300.0,3400.0,76.67,55.88,22644.0,2017-01-01
Kleine Olympiahalle,2300.0,3900.0,-56.6,-41.03,22416.0,2017-02-01
Kleine Olympiahalle,10210.0,5360.0,343.91,90.49,23109.0,2017-03-01
Kleine Olympiahalle,,5350.0,,,,2017-04-01
Kleine Olympiahalle,,,,,,2017-05-01
Kleine Olympiahalle,,,,,,2017-06-01
Kleine Olympiahalle,,,,,,2017-07-01
Kleine Olympiahalle,,,,,,2017-08-01
Kleine Olympiahalle,130600.0,,,,41001.0,2017-09-01
Kleine Olympiahalle,4969.0,134300.0,-96.2,-96.3,22526.0,2017-10-01
Kleine Olympiahalle,2560.0,1300.0,-48.48,96.92,22706.0,2017-11-01
Kleine Olympiahalle,2850.0,3000.0,11.33,-5.0,22684.0,2017-12-01
Kleine Olympiahalle,3400.0,4050.0,183.33,-16.05,17617.0,2016-01-01
Kleine Olympiahalle,3900.0,11600.0,14.71,-66.38,16975.0,2016-02-01
Kleine Olympiahalle,5360.0,10800.0,37.44,-50.37,16522.0,2016-03-01
Kleine Olympiahalle,5350.0,29700.0,-0.19,-81.99,14493.0,2016-04-01
Kleine Olympiahalle,,35300.0,,,,2016-05-01
Kleine Olympiahalle,,14200.0,,,,2016-06-01
Kleine Olympiahalle,,19500.0,,,,2016-07-01
Kleine Olympiahalle,,38200.0,,,,2016-08-01
Kleine Olympiahalle,,33750.0,,,,2016-09-01
Kleine Olympiahalle,134300.0,11350.0,,1083.26,22273.0,2016-10-01
Kleine Olympiahalle,1300.0,2400.0,-99.03,-45.83,22116.0,2016-11-01
Kleine Olympiahalle,3000.0,1200.0,130.77,150.0,22373.0,2016-12-01
Kleine Olympiahalle,4050.0,1700.0,-85.79,138.24,28990.0,2015-01-01
Kleine Olympiahalle,11600.0,2650.0,186.42,337.74,29735.0,2015-02-01
Kleine Olympiahalle,10800.0,7000.0,-6.9,54.29,30052.0,2015-03-01
Kleine Olympiahalle,29700.0,46915.0,175.0,-36.69,28618.0,2015-04-01
Kleine Olympiahalle,35300.0,55921.0,18.86,-36.88,26899.0,2015-05-01
Kleine Olympiahalle,14200.0,20878.0,-59.77,-31.99,26343.0,2015-06-01
Kleine Olympiahalle,19500.0,39198.0,37.32,-50.25,24701.0,2015-07-01
Kleine Olympiahalle,38200.0,68629.0,95.9,-44.34,22165.0,2015-08-01
Kleine Olympiahalle,33750.0,58013.0,-11.65,-41.82,20143.0,2015-09-01
Kleine Olympiahalle,11350.0,13121.0,-66.37,-13.5,19996.0,2015-10-01
Kleine Olympiahalle,2400.0,3000.0,-78.85,-20.0,19946.0,2015-11-01
Kleine Olympiahalle,1200.0,28500.0,-50.0,-95.79,17671.0,2015-12-01
Kleine Olympiahalle,1700.0,12100.0,25.93,-85.95,4283.0,2014-01-01
Kleine Olympiahalle,2650.0,6850.0,55.88,-61.31,3817.0,2014-02-01
Kleine Olympiahalle,7000.0,5800.0,164.15,20.69,3950.0,2014-03-01
Kleine Olympiahalle,46915.0,6800.0,570.21,589.93,8407.0,2014-04-01
Kleine Olympiahalle,55921.0,,19.2,,13159.0,2014-05-01
Kleine Olympiahalle,20878.0,,-62.67,,13860.0,2014-06-01
Kleine Olympiahalle,39198.0,1350.0,87.75,2803.56,17301.0,2014-07-01
Kleine Olympiahalle,68629.0,,75.08,,21578.0,2014-08-01
Kleine Olympiahalle,58013.0,2400.0,-15.47,2317.21,26213.0,2014-09-01
Kleine Olympiahalle,13121.0,6500.0,-77.38,101.86,26765.0,2014-10-01
Kleine Olympiahalle,3000.0,5800.0,-77.14,-48.28,26531.0,2014-11-01
Kleine Olympiahalle,28500.0,1350.0,850.0,2011.11,28794.0,2014-12-01
Kleine Olympiahalle,12100.0,800.0,505.0,1412.5,5061.0,2013-01-01
Kleine Olympiahalle,6850.0,3700.0,-43.39,85.14,5411.0,2013-02-01
Kleine Olympiahalle,5800.0,,-15.33,,5450.0,2013-03-01
Kleine Olympiahalle,6800.0,5700.0,17.24,19.3,5560.0,2013-04-01
Kleine Olympiahalle,,3800.0,,,,2013-05-01
Kleine Olympiahalle,,1650.0,,,,2013-06-01
Kleine Olympiahalle,1350.0,,,,5722.0,2013-07-01
Kleine Olympiahalle,,,,,,2013-08-01
Kleine Olympiahalle,2400.0,700.0,,242.86,5911.0,2013-09-01
Kleine Olympiahalle,6500.0,4900.0,170.83,32.65,6089.0,2013-10-01
Kleine Olympiahalle,5800.0,11000.0,-10.77,-47.27,5511.0,2013-11-01
Kleine Olympiahalle,1350.0,2000.0,-76.72,-32.5,5439.0,2013-12-01
Kleine Olympiahalle,800.0,,,,800.0,2012-01-01
Kleine Olympiahalle,3700.0,,362.5,,2250.0,2012-02-01
Kleine Olympiahalle,,,,,,2012-03-01
Kleine Olympiahalle,5700.0,,,,3400.0,2012-04-01
Kleine Olympiahalle,3800.0,,-33.33,,3500.0,2012-05-01
Kleine Olympiahalle,1650.0,,-56.58,,3130.0,2012-06-01
Kleine Olympiahalle,,,,,,2012-07-01
Kleine Olympiahalle,,,,,,2012-08-01
Kleine Olympiahalle,700.0,,,,2725.0,2012-09-01
Kleine Olympiahalle,4900.0,,600.0,,3036.0,2012-10-01
Kleine Olympiahalle,11000.0,,124.49,,4031.0,2012-11-01
Kleine Olympiahalle,2000.0,,-81.82,,3806.0,2012-12-01
Kleine Olympiahalle,,,,,,2011-01-01
Kleine Olympiahalle,,,,,,2011-02-01
Kleine Olympiahalle,,,,,,2011-03-01
Kleine Olympiahalle,,,,,,2011-04-01
Kleine Olympiahalle,,,,,,2011-05-01
Kleine Olympiahalle,,,,,,2011-06-01
Kleine Olympiahalle,,,,,,2011-07-01
Kleine Olympiahalle,,,,,,2011-08-01
Kleine Olympiahalle,,,,,,2011-09-01
Kleine Olympiahalle,,,,,,2011-10-01
Kleine Olympiahalle,,,,,,2011-11-01
Kleine Olympiahalle,,,,,,2011-12-01
Kleine Olympiahalle,,2500.0,,,,2010-01-01
Kleine Olympiahalle,,,,,,2010-02-01
Kleine Olympiahalle,,1150.0,,,,2010-03-01
Kleine Olympiahalle,,650.0,,,,2010-04-01
Kleine Olympiahalle,,,,,,2010-05-01
Kleine Olympiahalle,,,,,,2010-06-01
Kleine Olympiahalle,,,,,,2010-07-01
Kleine Olympiahalle,,,,,,2010-08-01
Kleine Olympiahalle,,,,,,2010-09-01
Kleine Olympiahalle,,,,,,2010-10-01
Kleine Olympiahalle,,,,,,2010-11-01
Kleine Olympiahalle,,,,,,2010-12-01
Kleine Olympiahalle,2500.0,450.0,,455.56,2531.0,2009-01-01
Kleine Olympiahalle,,,,,,2009-02-01
Kleine Olympiahalle,1150.0,500.0,,130.0,2613.0,2009-03-01
Kleine Olympiahalle,650.0,1300.0,-43.48,-50.0,2531.0,2009-04-01
Kleine Olympiahalle,,,,,,2009-05-01
Kleine Olympiahalle,,1050.0,,,,2009-06-01
Kleine Olympiahalle,,1050.0,,,,2009-07-01
Kleine Olympiahalle,,12300.0,,,,2009-08-01
Kleine Olympiahalle,,1100.0,,,,2009-09-01
Kleine Olympiahalle,,450.0,,,,2009-10-01
Kleine Olympiahalle,,,,,,2009-11-01
Kleine Olympiahalle,,,,,,2009-12-01
Kleine Olympiahalle,450.0,1200.0,-50.0,-62.5,800.0,2008-01-01
Kleine Olympiahalle,,600.0,,,,2008-02-01
Kleine Olympiahalle,500.0,800.0,,-37.5,786.0,2008-03-01
Kleine Olympiahalle,1300.0,,160.0,,850.0,2008-04-01
Kleine Olympiahalle,,400.0,,,,2008-05-01
Kleine Olympiahalle,1050.0,2400.0,,-56.25,721.0,2008-06-01
Kleine Olympiahalle,1050.0,350.0,0.0,200.0,821.0,2008-07-01
Kleine Olympiahalle,12300.0,,1071.43,,2256.0,2008-08-01
Kleine Olympiahalle,1100.0,,-91.06,,2128.0,2008-09-01
Kleine Olympiahalle,450.0,500.0,-59.09,-10.0,2122.0,2008-10-01
Kleine Olympiahalle,,,,,,2008-11-01
Kleine Olympiahalle,,900.0,,,,2008-12-01
Kleine Olympiahalle,1200.0,8300.0,,-85.54,3242.0,2007-01-01
Kleine Olympiahalle,600.0,1000.0,-50.0,-40.0,3175.0,2007-02-01
Kleine Olympiahalle,800.0,600.0,33.33,33.33,3208.0,2007-03-01
Kleine Olympiahalle,,,,,,2007-04-01
Kleine Olympiahalle,400.0,11950.0,,-96.65,1283.0,2007-05-01
Kleine Olympiahalle,2400.0,,500.0,,1443.0,2007-06-01
Kleine Olympiahalle,350.0,,-85.42,,1306.0,2007-07-01
Kleine Olympiahalle,,,,,,2007-08-01
Kleine Olympiahalle,,4200.0,,,,2007-09-01
Kleine Olympiahalle,500.0,500.0,,0.0,893.0,2007-10-01
Kleine Olympiahalle,,,,,,2007-11-01
Kleine Olympiahalle,900.0,,,,894.0,2007-12-01
Kleine Olympiahalle,8300.0,10600.0,,-21.7,3981.0,2006-01-01
Kleine Olympiahalle,1000.0,2100.0,-87.95,-52.38,3844.0,2006-02-01
Kleine Olympiahalle,600.0,500.0,-40.0,20.0,3856.0,2006-03-01
Kleine Olympiahalle,,8900.0,,,,2006-04-01
Kleine Olympiahalle,11950.0,500.0,,2290.0,4771.0,2006-05-01
Kleine Olympiahalle,,2050.0,,,,2006-06-01
Kleine Olympiahalle,,,,,,2006-07-01
Kleine Olympiahalle,,,,,,2006-08-01
Kleine Olympiahalle,4200.0,8700.0,,-51.72,4475.0,2006-09-01
Kleine Olympiahalle,500.0,,-88.1,,3907.0,2006-10-01
Kleine Olympiahalle,,800.0,,,,2006-11-01
Kleine Olympiahalle,,,,,,2006-12-01
Kleine Olympiahalle,10600.0,3700.0,1225.0,186.49,5175.0,2005-01-01
Kleine Olympiahalle,2100.0,300.0,-80.19,600.0,5400.0,2005-02-01
Kleine Olympiahalle,500.0,,-76.19,,4856.0,2005-03-01
Kleine Olympiahalle,8900.0,11500.0,1680.0,-22.61,4567.0,2005-04-01
Kleine Olympiahalle,500.0,,-94.38,,4160.0,2005-05-01
Kleine Olympiahalle,2050.0,2000.0,310.0,2.5,4165.0,2005-06-01
Kleine Olympiahalle,,,,,,2005-07-01
Kleine Olympiahalle,,,,,,2005-08-01
Kleine Olympiahalle,8700.0,10100.0,,-13.86,4025.0,2005-09-01
Kleine Olympiahalle,,5000.0,,,,2005-10-01
Kleine Olympiahalle,800.0,1100.0,,-27.27,3883.0,2005-11-01
Kleine Olympiahalle,,800.0,,,,2005-12-01
Kleine Olympiahalle,3700.0,2800.0,,32.14,4821.0,2004-01-01
Kleine Olympiahalle,300.0,2500.0,-91.89,-88.0,4507.0,2004-02-01
Kleine Olympiahalle,,9550.0,,,,2004-03-01
Kleine Olympiahalle,11500.0,900.0,,1177.78,5433.0,2004-04-01
Kleine Olympiahalle,,,,,,2004-05-01
Kleine Olympiahalle,2000.0,,,,4943.0,2004-06-01
Kleine Olympiahalle,,,,,,2004-07-01
Kleine Olympiahalle,,,,,,2004-08-01
Kleine Olympiahalle,10100.0,10900.0,,-7.34,4829.0,2004-09-01
Kleine Olympiahalle,5000.0,5300.0,-50.5,-5.66,4786.0,2004-10-01
Kleine Olympiahalle,1100.0,900.0,-78.0,22.22,4814.0,2004-11-01
Kleine Olympiahalle,800.0,,-27.27,,4313.0,2004-12-01
Kleine Olympiahalle,2800.0,2700.0,,3.7,5360.0,2003-01-01
Kleine Olympiahalle,2500.0,2500.0,-10.71,0.0,5360.0,2003-02-01
Kleine Olympiahalle,9550.0,,282.0,,6058.0,2003-03-01
Kleine Olympiahalle,900.0,9500.0,-90.58,-90.53,4625.0,2003-04-01
Kleine Olympiahalle,,,,,,2003-05-01
Kleine Olympiahalle,,,,,,2003-06-01
Kleine Olympiahalle,,,,,,2003-07-01
Kleine Olympiahalle,,,,,,2003-08-01
Kleine Olympiahalle,10900.0,11100.0,,-1.8,4592.0,2003-09-01
Kleine Olympiahalle,5300.0,900.0,-51.38,488.89,5325.0,2003-10-01
Kleine Olympiahalle,900.0,,-83.02,,4693.0,2003-11-01
Kleine Olympiahalle,,,,,,2003-12-01
Kleine Olympiahalle,2700.0,2700.0,,0.0,2660.0,2002-01-01
Kleine Olympiahalle,2500.0,3000.0,-7.41,-16.67,2560.0,2002-02-01
Kleine Olympiahalle,,2300.0,,,,2002-03-01
Kleine Olympiahalle,9500.0,,,,4000.0,2002-04-01
Kleine Olympiahalle,,,,,,2002-05-01
Kleine Olympiahalle,,900.0,,,,2002-06-01
Kleine Olympiahalle,,,,,,2002-07-01
Kleine Olympiahalle,,,,,,2002-08-01
Kleine Olympiahalle,11100.0,4400.0,,152.27,6450.0,2002-09-01
Kleine Olympiahalle,900.0,,-91.89,,5340.0,2002-10-01
Kleine Olympiahalle,,,,,,2002-11-01
Kleine Olympiahalle,,,,,,2002-12-01
Kleine Olympiahalle,2700.0,4600.0,,-41.3,1479.0,2001-01-01
Kleine Olympiahalle,3000.0,,11.11,,1669.0,2001-02-01
Kleine Olympiahalle,2300.0,300.0,-23.33,666.67,1919.0,2001-03-01
Kleine Olympiahalle,,800.0,,,,2001-04-01
Kleine Olympiahalle,,450.0,,,,2001-05-01
Kleine Olympiahalle,900.0,1000.0,,-10.0,2333.0,2001-06-01
Kleine Olympiahalle,,,,,,2001-07-01
Kleine Olympiahalle,,,,,,2001-08-01
Kleine Olympiahalle,4400.0,4500.0,,-2.22,2317.0,2001-09-01
Kleine Olympiahalle,,600.0,,,,2001-10-01
Kleine Olympiahalle,,,,,,2001-11-01
Kleine Olympiahalle,,,,,,2001-12-01
Kleine Olympiahalle,4600.0,,,,4600.0,2000-01-01
Kleine Olympiahalle,,,,,,2000-02-01
Kleine Olympiahalle,300.0,,,,2450.0,2000-03-01
Kleine Olympiahalle,800.0,,166.67,,1900.0,2000-04-01
Kleine Olympiahalle,450.0,,-43.75,,1538.0,2000-05-01
Kleine Olympiahalle,1000.0,,122.22,,1430.0,2000-06-01
Kleine Olympiahalle,,,,,,2000-07-01
Kleine Olympiahalle,,,,,,2000-08-01
Kleine Olympiahalle,4500.0,,,,1942.0,2000-09-01
Kleine Olympiahalle,600.0,,-86.67,,1750.0,2000-10-01
Kleine Olympiahalle,,,,,,2000-11-01
Kleine Olympiahalle,,,,,,2000-12-01
Olympia-Eissportzentrum,62129.0,67191.0,-4.7,-7.53,34385.0,2020-01-01
Olympia-Eissportzentrum,42223.0,41931.0,-32.04,0.7,34410.0,2020-02-01
Olympia-Eissportzentrum,21321.0,43827.0,-49.5,-51.35,32534.0,2020-03-01
Olympia-Eissportzentrum,0.0,50463.0,-100.0,-100.0,,2020-04-01
Olympia-Eissportzentrum,0.0,12215.0,,-100.0,,2020-05-01
Olympia-Eissportzentrum,67191.0,50844.0,5.56,32.15,33960.0,2019-01-01
Olympia-Eissportzentrum,41931.0,31738.0,-37.59,32.12,34809.0,2019-02-01
Olympia-Eissportzentrum,43827.0,51815.0,4.52,-15.42,34144.0,2019-03-01
Olympia-Eissportzentrum,50463.0,51761.0,15.14,-2.51,34036.0,2019-04-01
Olympia-Eissportzentrum,12215.0,6960.0,-75.79,75.5,34473.0,2019-05-01
Olympia-Eissportzentrum,5965.0,6805.0,-51.17,-12.34,34403.0,2019-06-01
Olympia-Eissportzentrum,6515.0,7550.0,9.22,-13.71,34317.0,2019-07-01
Olympia-Eissportzentrum,12740.0,7422.0,95.55,71.65,34760.0,2019-08-01
Olympia-Eissportzentrum,23447.0,31852.0,84.04,-26.39,34060.0,2019-09-01
Olympia-Eissportzentrum,37397.0,35755.0,59.5,4.59,34197.0,2019-10-01
Olympia-Eissportzentrum,50800.0,45018.0,35.84,12.84,34679.0,2019-11-01
Olympia-Eissportzentrum,65194.0,63652.0,28.33,2.42,34807.0,2019-12-01
Olympia-Eissportzentrum,50844.0,52462.0,-3.3,-3.08,32885.0,2018-01-01
Olympia-Eissportzentrum,31738.0,54402.0,-37.58,-41.66,30996.0,2018-02-01
Olympia-Eissportzentrum,51815.0,42972.0,63.26,20.58,31733.0,2018-03-01
Olympia-Eissportzentrum,51761.0,39099.0,-0.1,32.38,32788.0,2018-04-01
Olympia-Eissportzentrum,6960.0,10835.0,-86.55,-35.76,32465.0,2018-05-01
Olympia-Eissportzentrum,6805.0,6795.0,-2.23,0.15,32466.0,2018-06-01
Olympia-Eissportzentrum,7550.0,8026.0,10.95,-5.93,32426.0,2018-07-01
Olympia-Eissportzentrum,7422.0,13164.0,-1.7,-43.62,31948.0,2018-08-01
Olympia-Eissportzentrum,31852.0,29377.0,329.16,8.42,32154.0,2018-09-01
Olympia-Eissportzentrum,35755.0,45937.0,12.25,-22.17,31306.0,2018-10-01
Olympia-Eissportzentrum,45018.0,40588.0,25.91,10.91,31675.0,2018-11-01
Olympia-Eissportzentrum,63652.0,52578.0,41.39,21.06,32598.0,2018-12-01
Olympia-Eissportzentrum,52462.0,56309.0,11.33,-6.83,31019.0,2017-01-01
Olympia-Eissportzentrum,54402.0,46170.0,3.7,17.83,31705.0,2017-02-01
Olympia-Eissportzentrum,42972.0,48662.0,-21.01,-11.69,31231.0,2017-03-01
Olympia-Eissportzentrum,39099.0,40452.0,-9.01,-3.34,31118.0,2017-04-01
Olympia-Eissportzentrum,10835.0,13453.0,-72.29,-19.46,30900.0,2017-05-01
Olympia-Eissportzentrum,6795.0,7980.0,-37.29,-14.85,30801.0,2017-06-01
Olympia-Eissportzentrum,8026.0,8140.0,18.12,-1.4,30792.0,2017-07-01
Olympia-Eissportzentrum,13164.0,5463.0,64.02,140.97,31433.0,2017-08-01
Olympia-Eissportzentrum,29377.0,20718.0,123.16,41.79,32155.0,2017-09-01
Olympia-Eissportzentrum,45937.0,44868.0,56.37,2.38,32244.0,2017-10-01
Olympia-Eissportzentrum,40588.0,36733.0,-11.64,10.49,32565.0,2017-11-01
Olympia-Eissportzentrum,52578.0,47125.0,29.54,11.57,33020.0,2017-12-01
Olympia-Eissportzentrum,56309.0,55368.0,46.23,1.7,27258.0,2016-01-01
Olympia-Eissportzentrum,46170.0,38505.0,-18.01,19.91,27897.0,2016-02-01
Olympia-Eissportzentrum,48662.0,33806.0,5.4,43.94,29135.0,2016-03-01
Olympia-Eissportzentrum,40452.0,13363.0,-16.87,202.72,31392.0,2016-04-01
Olympia-Eissportzentrum,13453.0,13661.0,-66.74,-1.52,31375.0,2016-05-01
Olympia-Eissportzentrum,7980.0,11790.0,-40.68,-32.32,31057.0,2016-06-01
Olympia-Eissportzentrum,8140.0,7535.0,2.01,8.03,31108.0,2016-07-01
Olympia-Eissportzentrum,5463.0,9909.0,-32.89,-44.87,30737.0,2016-08-01
Olympia-Eissportzentrum,20718.0,25484.0,279.24,-18.7,30340.0,2016-09-01
Olympia-Eissportzentrum,44868.0,35531.0,116.57,26.28,31118.0,2016-10-01
Olympia-Eissportzentrum,36733.0,42696.0,-18.13,-13.97,30621.0,2016-11-01
Olympia-Eissportzentrum,47125.0,38506.0,28.29,22.38,31339.0,2016-12-01
Olympia-Eissportzentrum,55368.0,50685.0,1.57,9.24,31889.0,2015-01-01
Olympia-Eissportzentrum,38505.0,38370.0,-30.46,0.35,31901.0,2015-02-01
Olympia-Eissportzentrum,33806.0,33071.0,-12.2,2.22,31962.0,2015-03-01
Olympia-Eissportzentrum,13363.0,19736.0,-60.47,-32.29,31431.0,2015-04-01
Olympia-Eissportzentrum,13661.0,14980.0,2.23,-8.81,31321.0,2015-05-01
Olympia-Eissportzentrum,11790.0,8440.0,-13.7,39.69,31600.0,2015-06-01
Olympia-Eissportzentrum,7535.0,8955.0,-36.09,-15.86,31482.0,2015-07-01
Olympia-Eissportzentrum,9909.0,19417.0,31.51,-48.97,30689.0,2015-08-01
Olympia-Eissportzentrum,25484.0,25417.0,157.18,0.26,30695.0,2015-09-01
Olympia-Eissportzentrum,35531.0,40256.0,39.42,-11.74,30301.0,2015-10-01
Olympia-Eissportzentrum,42696.0,64147.0,20.17,-33.44,28514.0,2015-11-01
Olympia-Eissportzentrum,38506.0,54514.0,-9.81,-29.36,27180.0,2015-12-01
Olympia-Eissportzentrum,50685.0,45275.0,7.18,11.95,27773.0,2014-01-01
Olympia-Eissportzentrum,38370.0,40065.0,-24.3,-4.23,27631.0,2014-02-01
Olympia-Eissportzentrum,33071.0,32999.0,-13.81,0.22,27637.0,2014-03-01
Olympia-Eissportzentrum,19736.0,16162.0,-40.32,22.11,27935.0,2014-04-01
Olympia-Eissportzentrum,14980.0,10145.0,-24.1,47.66,28338.0,2014-05-01
Olympia-Eissportzentrum,8440.0,8880.0,-43.66,-4.95,28302.0,2014-06-01
Olympia-Eissportzentrum,8955.0,6970.0,6.1,28.48,28467.0,2014-07-01
Olympia-Eissportzentrum,19417.0,1749.0,116.83,1010.18,29939.0,2014-08-01
Olympia-Eissportzentrum,25417.0,25260.0,30.9,0.62,29952.0,2014-09-01
Olympia-Eissportzentrum,40256.0,30175.0,58.38,33.41,30792.0,2014-10-01
Olympia-Eissportzentrum,64147.0,62891.0,59.35,2.0,30897.0,2014-11-01
Olympia-Eissportzentrum,54514.0,47291.0,-15.02,15.27,31499.0,2014-12-01
Olympia-Eissportzentrum,45275.0,46864.0,1.86,-3.39,28885.0,2013-01-01
Olympia-Eissportzentrum,40065.0,47927.0,-11.51,-16.4,28229.0,2013-02-01
Olympia-Eissportzentrum,32999.0,27544.0,-17.64,19.8,28684.0,2013-03-01
Olympia-Eissportzentrum,16162.0,14877.0,-51.02,8.64,28791.0,2013-04-01
Olympia-Eissportzentrum,10145.0,14793.0,-37.23,-31.42,28404.0,2013-05-01
Olympia-Eissportzentrum,8880.0,8140.0,-12.47,9.09,28465.0,2013-06-01
Olympia-Eissportzentrum,6970.0,9863.0,-21.51,-29.33,28224.0,2013-07-01
Olympia-Eissportzentrum,1749.0,15656.0,-74.91,-88.83,27065.0,2013-08-01
Olympia-Eissportzentrum,25260.0,20323.0,1344.25,24.29,27477.0,2013-09-01
Olympia-Eissportzentrum,30175.0,35298.0,19.46,-14.51,27050.0,2013-10-01
Olympia-Eissportzentrum,62891.0,62468.0,108.42,0.68,27085.0,2013-11-01
Olympia-Eissportzentrum,47291.0,44450.0,-24.8,6.39,27322.0,2013-12-01
Olympia-Eissportzentrum,46864.0,56533.0,14.24,-17.1,25584.0,2012-01-01
Olympia-Eissportzentrum,47927.0,33889.0,2.27,41.42,26753.0,2012-02-01
Olympia-Eissportzentrum,27544.0,38724.0,-42.53,-28.87,25822.0,2012-03-01
Olympia-Eissportzentrum,14877.0,18488.0,-45.99,-19.53,25521.0,2012-04-01
Olympia-Eissportzentrum,14793.0,11352.0,-0.56,30.31,25808.0,2012-05-01
Olympia-Eissportzentrum,8140.0,6615.0,-44.97,23.05,25935.0,2012-06-01
Olympia-Eissportzentrum,9863.0,14249.0,21.17,-30.78,25569.0,2012-07-01
Olympia-Eissportzentrum,15656.0,9457.0,58.73,65.55,26086.0,2012-08-01
Olympia-Eissportzentrum,20323.0,17957.0,29.81,13.18,26283.0,2012-09-01
Olympia-Eissportzentrum,35298.0,34321.0,73.68,2.85,26364.0,2012-10-01
Olympia-Eissportzentrum,62468.0,34064.0,76.97,83.38,28731.0,2012-11-01
Olympia-Eissportzentrum,44450.0,41022.0,-28.84,8.36,29017.0,2012-12-01
Olympia-Eissportzentrum,56533.0,40885.0,13.9,38.27,29605.0,2011-01-01
Olympia-Eissportzentrum,33889.0,35501.0,-40.05,-4.54,29471.0,2011-02-01
Olympia-Eissportzentrum,38724.0,30806.0,14.27,25.7,30131.0,2011-03-01
Olympia-Eissportzentrum,18488.0,27425.0,-52.26,-32.59,29386.0,2011-04-01
Olympia-Eissportzentrum,11352.0,9375.0,-38.6,21.09,29551.0,2011-05-01
Olympia-Eissportzentrum,6615.0,7632.0,-41.73,-13.33,29466.0,2011-06-01
Olympia-Eissportzentrum,14249.0,9160.0,115.4,55.56,29890.0,2011-07-01
Olympia-Eissportzentrum,9457.0,14656.0,-33.63,-35.47,29457.0,2011-08-01
Olympia-Eissportzentrum,17957.0,25547.0,89.88,-29.71,28824.0,2011-09-01
Olympia-Eissportzentrum,34321.0,40139.0,91.13,-14.49,28339.0,2011-10-01
Olympia-Eissportzentrum,34064.0,48856.0,-0.75,-30.28,27107.0,2011-11-01
Olympia-Eissportzentrum,41022.0,49632.0,20.43,-17.35,26389.0,2011-12-01
Olympia-Eissportzentrum,40885.0,41624.0,0.93,-1.78,24033.0,2010-01-01
Olympia-Eissportzentrum,35501.0,32307.0,-13.17,9.89,24300.0,2010-02-01
Olympia-Eissportzentrum,30806.0,29179.0,-13.22,5.58,24435.0,2010-03-01
Olympia-Eissportzentrum,27425.0,34400.0,-10.98,-20.28,23854.0,2010-04-01
Olympia-Eissportzentrum,9375.0,7900.0,-65.82,18.67,23977.0,2010-05-01
Olympia-Eissportzentrum,7632.0,6630.0,-18.59,15.11,24060.0,2010-06-01
Olympia-Eissportzentrum,9160.0,14138.0,20.02,-35.21,23646.0,2010-07-01
Olympia-Eissportzentrum,14656.0,9783.0,60.0,49.81,24052.0,2010-08-01
Olympia-Eissportzentrum,25547.0,15017.0,74.31,70.12,24929.0,2010-09-01
Olympia-Eissportzentrum,40139.0,24939.0,57.12,60.95,26196.0,2010-10-01
Olympia-Eissportzentrum,48856.0,32715.0,21.72,49.34,27541.0,2010-11-01
Olympia-Eissportzentrum,49632.0,40508.0,1.59,22.52,28301.0,2010-12-01
Olympia-Eissportzentrum,41624.0,36054.0,4.21,15.45,22230.0,2009-01-01
Olympia-Eissportzentrum,32307.0,27648.0,-22.38,16.85,22618.0,2009-02-01
Olympia-Eissportzentrum,29179.0,28652.0,-9.68,1.84,22662.0,2009-03-01
Olympia-Eissportzentrum,34400.0,20590.0,17.89,67.07,23813.0,2009-04-01
Olympia-Eissportzentrum,7900.0,8195.0,-77.03,-3.6,23788.0,2009-05-01
Olympia-Eissportzentrum,6630.0,7143.0,-16.08,-7.18,23745.0,2009-06-01
Olympia-Eissportzentrum,14138.0,11173.0,113.24,26.54,23992.0,2009-07-01
Olympia-Eissportzentrum,9783.0,12821.0,-30.8,-23.7,23739.0,2009-08-01
Olympia-Eissportzentrum,15017.0,14341.0,53.5,4.71,23795.0,2009-09-01
Olympia-Eissportzentrum,24939.0,27103.0,66.07,-7.98,23615.0,2009-10-01
Olympia-Eissportzentrum,32715.0,27522.0,31.18,18.87,24048.0,2009-11-01
Olympia-Eissportzentrum,40508.0,39942.0,23.82,1.42,24095.0,2009-12-01
Olympia-Eissportzentrum,36054.0,40660.0,-7.86,-11.33,22263.0,2008-01-01
Olympia-Eissportzentrum,27648.0,31665.0,-23.32,-12.69,21929.0,2008-02-01
Olympia-Eissportzentrum,28652.0,30939.0,3.63,-7.39,21738.0,2008-03-01
Olympia-Eissportzentrum,20590.0,17453.0,-28.14,17.97,21999.0,2008-04-01
Olympia-Eissportzentrum,8195.0,8315.0,-60.2,-1.44,21989.0,2008-05-01
Olympia-Eissportzentrum,7143.0,6880.0,-12.84,3.82,22011.0,2008-06-01
Olympia-Eissportzentrum,11173.0,11295.0,56.42,-1.08,22001.0,2008-07-01
Olympia-Eissportzentrum,12821.0,11139.0,14.75,15.1,22141.0,2008-08-01
Olympia-Eissportzentrum,14341.0,20129.0,11.86,-28.75,21659.0,2008-09-01
