AUSPRAEGUNG,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,DATE
Theater am Gärtnerplatz,19059.0,19413.0,-10.3,-1.82,17130.0,2001-01-01
Theater am Gärtnerplatz,16599.0,18788.0,-12.91,-11.65,16911.0,2001-02-01
Theater am Gärtnerplatz,19733.0,19417.0,18.88,1.63,16942.0,2001-03-01
Theater am Gärtnerplatz,17068.0,17278.0,-13.51,-1.22,16921.0,2001-04-01
Theater am Gärtnerplatz,18481.0,18097.0,8.28,2.12,16960.0,2001-05-01
Theater am Gärtnerplatz,15848.0,15381.0,-14.25,3.04,17006.0,2001-06-01
Theater am Gärtnerplatz,16873.0,,6.47,,16994.0,2001-07-01
Theater am Gärtnerplatz,,,,,,2001-08-01
Theater am Gärtnerplatz,10076.0,6521.0,,54.52,17317.0,2001-09-01
Theater am Gärtnerplatz,18057.0,17909.0,79.21,0.83,17331.0,2001-10-01
Theater am Gärtnerplatz,21136.0,17599.0,17.05,20.1,17652.0,2001-11-01
Theater am Gärtnerplatz,23792.0,21247.0,12.57,11.98,17884.0,2001-12-01
Theater am Gärtnerplatz,19413.0,,,,19413.0,2000-01-01
Theater am Gärtnerplatz,18788.0,,-3.22,,19101.0,2000-02-01
Theater am Gärtnerplatz,19417.0,,3.35,,19206.0,2000-03-01
Theater am Gärtnerplatz,17278.0,,-11.02,,18724.0,2000-04-01
Theater am Gärtnerplatz,18097.0,,4.74,,18599.0,2000-05-01
Theater am Gärtnerplatz,15381.0,,-15.01,,18062.0,2000-06-01
Theater am Gärtnerplatz,,,,,,2000-07-01
Theater am Gärtnerplatz,,,,,,2000-08-01
Theater am Gärtnerplatz,6521.0,,,,16414.0,2000-09-01
Theater am Gärtnerplatz,17909.0,,174.64,,16601.0,2000-10-01
Theater am Gärtnerplatz,17599.0,,-1.73,,16711.0,2000-11-01
Theater am Gärtnerplatz,21247.0,,20.73,,17165.0,2000-12-01
